Session Id;Gender;Age;Registered user
c61ad338-9435-4f80-a70d-6abe95a27bb8;F;51+;0
a3ab7cc2-4d6c-4ddf-a9a2-63df7e25774c;M;51+;0
68456d64-dcf4-4791-b209-f565ce40273a;F;18-30;1
bd8baeed-fbdb-4043-ad24-7fec102bf342;M;31-50;0
0b5ee3d9-1439-4a02-83eb-c1ab268da227;F;51+;0
c732d55b-8ee1-40fb-b287-10eb5b723791;F;51+;0
8efddd84-566a-4d85-8518-f352971bd883;F;18-30;1
11ea5bc3-7b13-4071-ba27-24d609964b91;F;51+;1
02dbb93d-ff67-4514-8988-f09cb76a76d4;M;51+;0
d9a51981-e21c-4736-9ddb-bd111a3619d5;F;18-30;0
506bb757-f536-4b35-b0b2-c28be7473b05;F;18-30;1
b5caf5af-f882-4ec1-8510-a63c2276c7f8;F;31-50;1
980cd7c4-51e1-476a-9efa-2817588460ed;M;31-50;0
8efb28fe-61b3-45e1-bc34-ebca111229d2;M;51+;0
844b5578-a92a-47f8-ae8d-94c3b762988c;M;51+;0
df74761f-6c6c-4d8b-9ebe-9eb553f2da6a;F;31-50;0
77097808-8774-474f-b630-2f2d27385bd8;F;51+;0
deb30c1b-d34a-4c26-9efb-dc418bf2b929;F;31-50;0
7c6133f2-26f5-40e1-a486-05446c6ae513;M;51+;0
4616ec27-de74-414d-9c95-b8d73bc53f2d;M;51+;0
5ade46fa-8745-42dd-b3b3-1729a3e41589;F;18-30;1
db7420e3-78e1-4534-b0ff-1f9f15996fd9;F;31-50;0
097e38bd-9539-452d-8009-65ad7215c971;F;18-30;0
b5953c21-0adc-408f-a579-565c9255fb75;F;31-50;1
5cc0d94a-4dc1-4b46-ab17-543504a2ee84;F;18-30;0
59e0a638-fb4c-4784-a096-ffe87be26de6;F;51+;1
809c4f7c-c603-42a3-b39d-313089631bea;M;51+;0
ea324498-42c2-401b-a557-01c24811ed99;M;18-30;0
f8e327b8-a865-4bc0-92d8-ea252cf80b1d;M;51+;1
0532a65c-6aa0-48ed-a756-42292f929256;F;31-50;0
f9828a78-d812-4f80-ac94-134b3f0636ab;F;31-50;0
2e33ebd5-8f98-410c-aab6-0a2a1b9b310b;F;51+;0
dfbdcb3f-ff97-4eea-b416-5ae84853d26e;M;51+;1
f37b2a4a-b9b1-4ec3-8da9-27478736098f;F;18-30;1
8e7294f1-4923-45c6-970f-cdb26dd751b6;M;31-50;1
c85386c0-4191-43df-ac78-01f8d4a165bb;M;18-30;1
4e17d18c-cf80-4af4-bb54-03cf074e9659;M;51+;0
ea16aab3-88d5-44fa-814c-adbf79d99324;F;18-30;0
c1bd9ac1-627c-489d-ba0e-917416330fad;F;18-30;0
abda09af-c0a8-4dba-8ab8-5a055d5a5bc5;F;31-50;1
10c7a890-eec9-46c5-bf5b-8e16e906e7cb;F;31-50;1
c8c512bd-5eee-4132-8e98-d8d93e6f35c4;M;31-50;0
cdd4df86-b24a-4f76-9604-b1a66b50d6db;M;18-30;0
16c0770d-727f-4829-854a-721982a0d786;M;18-30;0
a12f0a6c-973e-424c-9296-58ce0d157ebc;M;31-50;0
30d011a8-c7c9-4f62-94e5-0fb894826a4e;F;31-50;1
1325c4c9-6d37-4678-92d5-c5f54700dda6;F;31-50;1
9b5d3de5-52ec-412e-8a4d-7edbf05c5d8d;F;31-50;1
01f651b4-1276-49fe-b64a-ac66ca6b34aa;M;31-50;1
168900d2-a334-421f-918a-5cc418a139f9;F;31-50;1
6bf9e3e8-7bcb-4a48-94cf-a3cd4e6f62e4;M;51+;1
5285ce80-f2d1-49f5-bb8f-c0c173a085ad;F;18-30;0
9038204d-cf76-4cf8-bb26-394d607c1a48;F;51+;0
fb13933d-295f-4c34-a388-2689cfb72c91;F;18-30;1
06c3c177-1c5c-479d-a020-1152835c7cdf;M;18-30;0
7cc3a5bc-7f11-42f2-ae6b-ce59f30b82bf;F;31-50;0
e27d76ea-fd6f-4789-a022-71c42f13c395;F;31-50;1
30fa3231-adf7-4884-9f21-f468460b2a04;F;31-50;0
03f70290-b0c1-4128-9100-8485140680a2;M;18-30;1
fc27e498-a498-43fd-8ddb-dca113cad084;F;51+;0
4e2b50b2-60e0-4702-96c3-8ecd4759dbe3;F;51+;0
780ad38b-5cfd-4bdc-8b86-2c67e8767624;F;18-30;0
3a0312e9-b57a-463b-8b4d-3446ab9b2f9d;M;31-50;0
bf8c8b6b-68a0-475d-ac6b-3dceb18d93da;M;18-30;0
c3b1602e-1f92-4196-bf3b-ac5ee0dba1ba;M;31-50;1
e58b0de2-04e9-4bc7-925d-97ad2205c171;M;51+;1
bfe5694a-0fc6-4081-80af-4a2ad122749a;F;18-30;0
9b6990ae-411a-4d41-8afb-e73d3aab2e4c;F;51+;0
138e376e-3a86-4b4b-b47f-d3cfc8464fa9;F;18-30;1
80aea64e-1947-463c-b3f6-f58fea667563;F;51+;0
2846132c-2063-4f73-ad5a-d94cc2e429fc;M;31-50;0
71b1c8ff-8eaf-401e-98dc-ad7227063bff;F;18-30;1
bf2f3892-33cc-4d76-8750-6043e6711369;F;18-30;0
8d176c82-5489-4cfd-a65b-d36fd1891f7f;M;51+;1
b6014a97-84cf-4c2f-b3f5-7ff2992df830;F;18-30;1
7e298895-c4e9-40da-b4e5-5725bdbc0528;M;31-50;1
3577703f-0910-46ed-bfb6-e34b0818061a;F;51+;1
53633a10-de42-4fa3-b5d8-7e8c3d045a1e;M;51+;1
6678322b-0bae-4b1b-ba7d-78fbeb6fe010;M;18-30;1
dbf41cbf-930c-4352-a5f0-44d778ecc432;F;18-30;0
8dae2470-950d-4fcd-b0c7-fe8da94afb2e;M;31-50;1
86d35216-c29e-4bea-8556-01a3cd868b41;M;18-30;0
19ba6216-41d9-4fb3-8166-79ec3f3f3ea4;F;18-30;0
5da715fa-fbd6-48be-9755-a8157b2917c3;F;18-30;0
87a99c78-8f95-439b-b397-7d15f7c03be6;M;18-30;0
ece05724-2ff3-448b-b630-339b2061a560;M;18-30;1
445a6054-1701-4fac-a61a-059c846459c8;F;31-50;1
54a2c733-be57-4fd1-9f96-e4e85082ffb0;F;51+;0
440927de-1cbe-4b5b-9f51-5fc83a19758d;M;18-30;0
646b5da2-d625-4048-a0fe-ba4573474cf1;F;51+;1
510f4902-4901-44f0-93bf-a9a09be35cf1;F;51+;1
f0f013a7-75bb-44d7-9d6a-345f5d99d4a1;F;31-50;0
d2ebb813-db16-477e-992e-779590f1f7a5;M;31-50;1
7270e05f-87f3-4330-b148-f001b2c88924;M;31-50;0
2c74a538-61f8-42fd-8d83-e0f0c6f14714;M;18-30;1
b9306e7a-e818-45b0-9069-9b0acd802356;M;31-50;0
abcf99c6-9a45-4791-a323-83a102ece976;M;31-50;0
be6499e3-9ab1-4d78-ae85-7c09c2b4055f;M;31-50;0
2e99d44c-4e62-474e-ac67-df4bb40de588;M;18-30;0
695f8394-e693-442d-94db-be7198c98b7b;M;31-50;0
223d140c-28cc-4c79-9a00-735fd7f0fd02;M;31-50;0
b0bdff5a-97dc-42bf-a02d-65a0809dad56;F;18-30;0
65c413a1-2e33-499b-b2b0-c31c6d54178c;F;31-50;0
f3da4a60-416f-4149-8fa3-9459e80e185f;F;51+;1
6f4b2d87-dff4-46e9-b1fc-2c858c453338;F;18-30;1
db48aed5-478b-42e8-a411-c43ebd827da2;M;18-30;0
f639fdf9-49cd-4d1e-8f4c-fd1e14f82157;F;51+;1
cfd9da52-083e-41db-9f40-699132f59c82;M;51+;0
60935404-3d73-42a7-b702-edf55003ae93;F;18-30;1
e6e1f4f0-ea63-4149-97ae-3e1203f5c4b3;M;18-30;1
22766b97-7e27-4964-922b-542037e85316;F;51+;0
66e640fe-8e4e-411b-8254-82a5063f3792;F;18-30;1
b655ab05-4a29-44f0-bab6-b98655cd620b;F;18-30;0
07d82d13-3fae-4374-992a-4e014cff8797;F;18-30;0
8011fe78-8d3a-46ca-9e70-dae320409765;F;18-30;1
1c9fd67d-de4f-4d46-8d6f-b0af1a0167e0;M;51+;1
c1b82d15-c9fa-4a1e-b4d1-b09037537892;F;18-30;0
ef858778-1327-4c99-b702-abc0ba829e98;F;31-50;0
d9ec92d5-4fca-438f-92af-666490a776ae;M;51+;1
a5037017-0311-4d39-982f-a9a6c7d4f659;F;18-30;0
96e36c9a-109f-4711-adb5-3b84dd4df0bc;M;51+;1
2e9d6478-07db-4926-ac7a-eee2f055cffb;F;31-50;1
7b5a8923-d07e-4c2b-a9e5-d3a9ff9917c9;M;31-50;0
6f7741aa-16d6-45fd-9485-352177335b81;M;18-30;0
58b5d38b-bb6e-4816-9e18-820229c10f78;M;31-50;0
171b8149-1bb7-480a-be9b-268dae185ee9;M;31-50;1
59973097-b05a-4cd6-9976-0e1a0f5cb3ed;M;18-30;1
6c038ec1-ccff-4b1c-87be-7f0aecdb0dac;M;51+;0
21014001-5618-406c-ba23-1e6a45e6b3dc;F;31-50;0
a86da7fb-c1b6-4d82-997e-79d5d7ba6256;M;31-50;1
fc245dd9-3a4e-4888-908f-f4c19f8922e8;F;51+;1
4bef9429-5091-43b5-ae49-7d2a8034537a;M;18-30;1
56f1e716-abb4-464d-8b08-f08fca95819d;M;18-30;1
ac1cb164-f322-47ac-99ab-8e7d69448c9e;F;18-30;1
d1adc2ba-1f52-4c35-887f-7a69c787c8b2;M;51+;1
649af3c8-5a89-4239-a3e1-d44efdcf48a9;M;18-30;1
f8addbac-2f17-4cc8-9eee-63bc97cab35f;M;51+;1
bae9da13-fcec-457b-984b-575929f43d11;F;51+;1
2aff749b-0bf0-453d-82e0-10ffa3e2dd81;M;51+;1
3ae0aaa0-949d-459b-8503-88504e111239;M;18-30;1
941310d3-ac47-4f39-9631-531c370622ce;M;31-50;1
57b9529d-4320-4656-9727-a0c7f44f5772;F;31-50;1
c676a23f-716d-4757-ab7c-5d71acfe771a;M;31-50;1
b2e1cfc0-e7bf-46a9-80be-cb1d36ca33e7;M;51+;0
ac095310-9fa5-4c9a-a276-ce39270e6ac9;M;18-30;1
0461b4cb-62a3-45bf-8329-32b0bed7804e;M;18-30;1
50c75208-b7cf-46c6-a2ea-1a8c2587adaf;M;51+;1
83cb6363-5a7e-4a32-bb52-84fa787c887b;M;51+;1
ab03a37f-2763-4dbe-b55c-4164e0e96f76;F;31-50;0
6c99cec0-9e51-4bfc-bb05-652a24b6b1c3;M;31-50;0
3d56fdda-6d19-4eba-a585-2eaceb2a28c5;F;18-30;1
37964e49-c48c-4876-84bf-5991e0a13a6e;F;51+;0
8462bfdd-7205-43a2-bb1b-f1bfe58a750a;F;18-30;0
44443c8a-618f-4b1f-a0e9-7c689ca507df;F;18-30;0
3c3a9e22-5b62-44bc-bec5-ecac1353e9ca;F;31-50;1
5ab58407-b212-4f3f-b449-9a1ea6323ee8;M;51+;1
58f6c9b5-bea2-463a-8c04-c36c344917ba;M;51+;0
441cfeb7-a092-4dfb-a372-d71539302e81;M;31-50;1
402433f1-51b9-4fdb-9f0d-9f7afdce4d93;M;51+;1
072e664d-820f-45db-a40e-9e25f43981f4;F;18-30;0
3910bba8-739a-4b6a-ad45-d15f5a67db5e;F;31-50;0
df937b77-fe2f-4786-ad5e-b258a2312699;F;18-30;1
1b9dcdf2-f006-4688-9285-fd7e39716b64;M;18-30;0
1e235fe5-e82d-4233-a8d6-4316c049fd0a;M;31-50;0
9952bb96-64af-4870-9eae-2817b79d709d;F;31-50;1
4188e75a-2ec5-4deb-b24d-d3fe181af80e;M;18-30;1
f46bfcac-cce9-4ab4-8384-71fc02c5aa91;M;31-50;0
721c4d02-12f4-40bd-8c25-201d29cecc2a;F;31-50;1
87068c9c-2a6a-4b9c-80b4-490e72a7f930;M;18-30;0
18996d24-9e89-4421-b667-d0aac567c083;F;18-30;1
adfb2aa1-aa7d-4e20-8782-7ca3733818a2;F;31-50;0
d8186e5f-3c82-4486-9881-89e0d999beef;M;31-50;1
b62d4d36-8335-45c8-a2e6-a47b93cb1bb2;F;18-30;0
7c5846d7-5a17-4e67-8003-e5b4f2b5119a;F;31-50;0
5ddbe1a1-bf46-4e21-9ea0-cf984d02dcdf;F;51+;1
3490d0ee-746a-49e1-8360-603d3f8adaba;M;31-50;1
1fe374b0-ce8c-4055-9847-320733c2c39d;M;18-30;1
4f136068-8fa8-4170-90f9-0ff12b017c90;F;18-30;0
255e2dc6-ce0d-4b2e-80a0-426f2d6304c9;F;51+;1
d2d13806-4c94-4fee-b858-44caabcaf490;M;51+;1
3365c724-ed5b-4902-bc40-7acf31de6813;M;31-50;0
f3b6efe7-faa2-4d5c-a8a1-851350b7cace;F;18-30;1
72908ac5-0dfd-4dab-a73a-6a7007850ced;M;18-30;0
18a205d9-9764-4592-8d4d-e97447f678cb;M;31-50;0
bc9fef0b-3b05-4567-bcbf-20f97da70a9e;M;51+;1
3f85cc68-3f9b-49b3-af9a-7012e26d0c8f;M;18-30;0
8475b751-17c4-40be-b226-a4279114a9ec;F;31-50;1
69f996c5-bdea-447d-9802-c7f2c7c77e34;M;51+;0
fb98f620-beaa-4658-8d71-44fda1de8441;M;31-50;0
fd90d134-f2e7-4487-882d-95144f4da589;M;18-30;1
d3907a0e-f785-4de2-9311-e063bfd87b0b;F;51+;0
faca33a1-1ac4-4a48-91cf-275c28a92b08;M;31-50;1
942ca21a-3b8b-4e4e-82d3-1c56da82af71;F;31-50;1
1f4c8506-7f4b-489f-a947-a237f60e71c9;M;18-30;0
fe306673-cbdd-45e2-b0e1-cf531d18c52b;F;31-50;0
3ff6b155-755e-4ed0-a6a2-a6c754286558;F;51+;0
0bac4e7f-d643-4de0-9e20-04305138185c;M;18-30;1
aeaf54e8-de78-439c-9cd2-301e6401219d;F;51+;0
8e1dff8b-ffbc-47da-bb47-5004e84e8b5f;M;51+;0
45bd58e7-6b08-4bac-a905-2731dc8e2d04;F;51+;0
75853f94-5e3c-4385-ab48-30a000fdddf7;M;18-30;1
ddd39dc3-cf14-4f7e-9536-fec00615053a;M;31-50;1
d363303b-69f1-406d-92d2-3c09e3273fb6;M;51+;1
e1ff396a-44cf-4407-82fa-b7a1e6e26151;F;31-50;1
05d833b2-bed5-43dd-88e4-8340f50ea780;M;51+;0
ca3f1fa7-7c4d-473d-b5bc-eec5b9efccc0;M;51+;1
93321674-eee0-47bd-9196-c3450e50e122;F;31-50;0
bebcebfb-76bc-45a4-b2f8-a7e6169328fe;M;51+;1
0c0fd1ed-bf7e-4e85-95a9-d7d405518928;M;51+;1
5458286f-4e81-4209-8a06-396c57a0d2db;M;18-30;0
acac80a8-ec2d-4da6-81fd-5e3aa4c34c02;F;18-30;1
aa58ae13-5fb5-475e-9917-530cb5ef5dc6;F;18-30;0
aaeab121-bf03-4333-a5b8-047f649fa44b;M;51+;0
58d00a27-efff-49fa-8715-186c8dcf3ee2;M;51+;1
a602d161-0b48-4cbf-b084-405124927dcb;M;18-30;1
0794ddcd-9f94-44b3-8054-24ebddc0ddbf;M;31-50;0
37314530-9322-4ca0-b04e-3795d3f4b98c;M;31-50;0
08518191-4179-420b-bdef-53fadf4791cf;M;51+;0
50761232-2294-4f53-9cb3-7434b004a800;M;18-30;0
11285659-acd4-49d7-9c70-9f9c7302959b;F;51+;1
4ce66427-39fd-4a3c-8110-aea24184fe63;M;51+;0
209b8e76-3343-4ef7-a3e0-2a465bf288a8;M;51+;1
3b3664ca-599e-48f0-a140-9609a4d847be;F;18-30;1
d6f89161-b2f8-4dee-adcc-d4c0be4793b3;F;51+;0
2b321760-d31e-45d7-a03e-c813fcb0b428;F;51+;0
0f08576d-d473-4126-aba7-d39bc92a1b12;M;18-30;1
3369faed-4c7f-4015-8444-8b5f032d3ab8;M;31-50;1
4fe6af95-31ea-47e1-b41c-f775fe49eeba;F;51+;1
142fd500-c80b-4645-b636-e8755dea5f1f;M;51+;1
ab3d34d1-5862-4c25-a604-8c0bd6d509f3;M;31-50;0
f3fddedb-525d-4f4a-9c52-a9dd8d8f59e6;M;18-30;1
ede7a096-1da5-40e3-afa0-433dacad3f34;F;51+;1
f840233e-bdcb-4e8a-b292-388e4822e67a;F;51+;1
9a727d41-e6ad-42e9-9af4-1c6e85ad28ed;M;18-30;0
69b0661e-9ea9-4876-a947-2a1a74825fe9;M;51+;1
1a67944c-cd3b-4259-8889-f66c889516de;M;51+;1
17830bd6-30e3-4eda-9390-f8cd23e0f716;M;51+;1
7933a81c-43cc-4156-acfb-79652d2fa4ea;F;18-30;0
aedebf90-da95-4c2c-b0fd-431b5ec79a2f;M;51+;0
e749873e-8339-44e6-8896-34fc32f1a0ba;M;31-50;0
dfad1c69-476d-4048-a54f-da1a52d3926d;M;51+;0
54e197a8-b6ea-4102-bd10-f2c2066d62d0;F;18-30;1
664bc7ef-f85b-4b42-833d-5b93a267882d;M;18-30;0
e3b64f3c-98a3-4d36-8af0-21a6c895f23f;F;31-50;1
77bead86-c62e-40a0-b50f-081a984e864f;F;31-50;0
b2f35d2f-6168-4133-84b0-fee84aac7f4c;M;51+;1
6cc52550-4e22-47c9-a779-643d1499be01;F;18-30;1
1465d335-6092-4ebf-97cd-65680d907c47;M;31-50;0
bf031d6b-c3fb-4a6d-ad03-fee5c86d3596;M;51+;1
73f5682b-2f16-4ea1-ac3f-36edfd209c05;M;51+;1
3926f0e0-d4a7-44ab-be37-6f5a14ab2b73;F;18-30;0
f264b39e-8df6-461f-b626-c66ca66a5eff;F;31-50;1
da09ac15-6ecc-476e-9912-1f3e67f76fb5;F;51+;1
51ac443d-4817-4d98-93a0-11659c910cd0;M;51+;0
d72fe336-5f71-40d8-9195-6f02cc62fc3d;F;31-50;0
faa90a64-f5ab-43ab-b2b0-03528f94ed2c;M;51+;0
b456dec9-2911-42a5-843c-ebb47e84f4be;F;51+;1
5edbfe8a-c3b6-4d22-bea0-1315c898c7ca;F;18-30;0
b4051e31-f525-44c0-9259-54da3c246624;M;51+;1
d423179a-6405-47ee-8b28-6dac6724d7ab;F;51+;1
453e1452-7be3-4fc0-b6e4-d857762e98e2;F;31-50;0
c9647d4d-bddf-49d3-a6b3-7a6dd0f1fe84;F;31-50;1
77704f06-df67-4791-a019-53cdaca079bc;M;51+;0
bfbf68a5-2cfb-470d-8abf-37ec88b6de16;M;51+;1
e2754764-578c-4183-a434-a9838ea4c0f3;F;18-30;0
f3759534-2bf9-4387-82f3-49b61933a589;F;18-30;0
9bd6bbc3-62f9-4f5a-b602-c5a4301cd1b9;M;51+;0
dc565d74-fea0-48c7-96ef-82a2debf8726;M;18-30;0
150ddb70-4341-47e1-9151-b590786cb096;F;31-50;0
4c719b49-100a-4fc0-9692-fc4b90fce367;M;18-30;0
ede8b008-8219-47e2-a331-9e9aee4d691b;F;31-50;1
bac93fab-ddc1-4e8b-8b52-e5f6d97bc76a;M;51+;1
25e7960e-d4e2-4e16-b707-f7b256ecda55;M;31-50;0
31002888-4b39-44a2-bfb1-ac68776015a9;F;51+;1
3473d72a-2b46-478c-ab60-2aad9e8ca560;F;51+;0
c1f702c2-279a-4d07-9697-32af0c43693f;F;51+;0
5fa73671-e0db-4902-bf1e-3e0f0fdfd918;F;31-50;0
bd3bfbbd-109a-4d61-a5bb-cc822982de15;F;31-50;0
a7d90438-1933-4b1b-a792-a5bd39b8dc76;F;31-50;0
f02dde46-ae2f-48dc-911b-f6c49cedde7e;M;18-30;1
629bd1e5-05b8-4504-8470-975db40c8845;M;31-50;1
531ce111-2a77-4d5d-ae86-e90923e7a3a6;M;31-50;1
789e6370-31c7-4c34-aa90-5701bcdcfa51;F;18-30;1
cd714285-ba04-4c47-acf8-109c29cc71b9;M;18-30;1
e77ba659-d6de-45a6-9104-078adde52f61;F;18-30;1
5cfce6ea-0d33-46d3-942a-7bcbf5f102f5;F;18-30;1
11c37dda-37c5-4a47-8510-7eaade1d3680;M;18-30;0
86cfd7a3-72ab-447d-8aa4-9161900db832;F;31-50;0
64d985e6-7a81-4ac9-b103-46668aa639f0;F;51+;0
537a3c38-12bb-40ff-94a0-f491c874b52f;M;51+;0
ff96b551-3c65-46ac-8456-dc9ae37dd871;M;31-50;0
b89d9611-cf57-4a76-8bcd-f01e8cce854d;M;18-30;0
53c7c760-0810-4953-bd93-7654dcaf4304;F;51+;0
6dfe800f-6183-4628-a7a0-ced603ba323b;M;18-30;0
77edde4d-4e38-4d49-b5fd-53da41da94af;F;31-50;1
12dd0b75-2cdb-4b5f-a5e3-605f29b15796;M;18-30;1
1a8cb775-af0a-4093-b4ae-2a4be282cd34;F;51+;1
1dc38e20-6183-4449-8f70-f2f9eb95f133;F;18-30;0
49b5ba9b-5a9b-419e-950a-a08dffc4d9e4;F;18-30;0
29b5965e-7be5-49f8-b814-25bdb4892be7;M;18-30;0
d5fc3ba2-3abb-45c0-87ff-ce42822388db;M;31-50;0
a8e04113-d2cd-4584-be12-f9f5bfa07fac;M;51+;0
3c854447-dfa4-4323-9143-af89dbef7d5f;F;18-30;0
d02281fe-060c-48d3-92dd-8a4728e76773;M;31-50;1
d4f5d895-42f2-44dd-a8e4-41a9bbe61417;M;51+;1
bd6c1f8d-717b-45e7-bea5-9695916baf10;F;18-30;1
2c232b68-8fde-4d59-88e0-8e1277fa4884;F;31-50;1
d5cc02a3-dff3-458f-a0b9-f4e1e608d8b4;M;31-50;0
c35cba7c-57a6-4d2e-a804-5a2a813d98aa;F;18-30;0
1acec917-69f0-4517-a8ef-cff1ab15893a;M;51+;1
6fd50b82-cda2-4dee-8c21-d562f20aabd4;M;18-30;1
430bb08a-2a5e-4ba8-8ed7-1b3c4b15efe0;F;18-30;0
10074580-6b97-49f6-849d-7aa2811a6cfc;M;31-50;0
8bda73e7-afb3-4129-a2cc-f642dcd9afb4;M;51+;0
1d970bbb-76da-4408-aa16-cf6f06185557;F;18-30;1
067a502c-37dc-44a7-b0dc-5cffe4a7239b;F;51+;0
675a0d70-69c9-481f-a2f0-294835dd0d69;M;31-50;0
d3ae950e-f0d6-458c-af28-657d57335ad4;M;18-30;1
7303d18f-0c1b-4601-9b5d-7ed9de756ba2;F;51+;1
8054e924-7676-4b3b-961b-9289f50a5ba3;M;51+;1
b3930615-2673-44d5-8cd9-0f4d612d8a1e;F;18-30;0
09ad8009-edec-4330-851c-596ebdad0db3;F;51+;1
1d40b049-b223-456f-8506-0932e13a78d7;M;18-30;0
e5620245-3bb1-4a88-8d41-0a743799edb5;F;18-30;1
4967db46-9fa1-49b2-91e0-4bac0e9bb821;F;31-50;0
8f4dace6-6d21-43b9-896d-3e0b137e73d9;M;18-30;0
cf9c76c2-4395-4052-8071-02d40b1e3b23;F;51+;1
9d21e95c-5f3c-4b1e-b955-60b7ef6fc7e4;F;18-30;0
569ff618-3e46-4257-92d4-8c85e3daf340;F;51+;0
7ebdedd7-4e7a-47f5-9078-dcb2d845b469;F;31-50;0
cb49299a-e177-47e1-8649-2b450a59086b;M;18-30;0
5c519115-7de8-43c5-a636-c49d2f23feeb;M;31-50;0
b15a43de-0982-4144-8e15-1e470c99f93f;F;18-30;1
ffdc380b-7316-438e-880f-afcbbd52199e;M;51+;0
b15c23ef-588d-469f-9b5b-3894318e3efe;F;51+;0
40a55236-d852-42cc-a357-dbad2d9a49fc;F;18-30;0
e81d9ee4-bb41-4f91-8d77-d07148339529;F;18-30;1
41acaf07-3bfc-46c4-8477-e17b736d3bf7;F;18-30;1
7c0137f8-bebc-4d41-ae42-f591b2b315d5;M;31-50;1
f6676cab-6ae3-4c0f-a4bd-b216e5bb00b4;F;18-30;0
0c9394f0-9500-4e38-846f-e3452550d991;F;18-30;0
f169bb91-305b-4586-b8dd-a2f23fc18d71;M;18-30;1
b50940d3-df3f-4def-82aa-efcdf3e46e14;M;18-30;1
6d539ffa-ddd2-4f74-b49d-2d531985c963;F;18-30;0
b9cdb8e4-dba7-4700-9810-5c9f29447945;M;51+;0
7d83200c-2c23-46ce-be4e-768e188717b0;M;31-50;0
d46759fb-9e32-4ee4-874b-c05102f6ba32;F;31-50;1
cf7470de-c5fc-4601-a04e-3314b5973bbc;F;31-50;0
bd19ad4c-c7a1-4085-ad63-b7b31dbefc96;F;18-30;0
9ebb7307-10cc-49eb-aa17-eeb244ba5054;F;18-30;1
3017e83f-9ffd-4d38-a470-4fdb046ad334;M;31-50;1
22433927-45e8-4224-b99e-a8aafea66854;F;31-50;0
56534422-0048-4edc-a960-c188939586e4;M;18-30;1
301af297-9781-41fd-af6d-6be6c55a06c9;F;31-50;0
458702cd-e664-487f-9551-c75652802b2e;F;51+;0
cc2ddf39-1b86-4cc5-9bba-16738a1770aa;F;31-50;0
d6d7e331-7693-413d-aa0c-fb345e8915a4;F;31-50;1
98ba1730-4458-4e9e-9e00-b6c14d917edf;F;31-50;1
fe742817-2457-4c3c-af0d-c832d7959733;F;51+;1
5b579a97-c279-4d43-b32f-032149c1f5ce;M;51+;1
efc9223e-1c9c-4593-9c08-f789576aff49;M;31-50;1
aa7d1321-4822-4fa6-894d-8da570a2f458;F;31-50;0
c4b19912-626f-4866-bb52-034998b84951;F;18-30;0
3045bc72-72eb-4b45-8237-b0457557bccc;F;18-30;0
54b48cfc-5f0a-4dc3-9a73-28068d04dd66;F;51+;0
c2673444-6f7c-4629-81cc-99beab3155d2;M;51+;1
67b70921-1042-4bcf-b809-81000c21a249;F;31-50;0
c5e84ac7-e840-409d-97bf-234fdff6bd5c;F;31-50;1
12d07401-3a1d-4393-9b57-b909523a9ab7;M;51+;0
ff14077f-5a3c-4918-8ea7-cce98f626d8c;F;31-50;0
f9b21c1d-929e-4819-bb7e-944def805f0d;F;31-50;1
79ed6279-f740-4a91-a358-04f4cfa8257f;F;18-30;0
163ce92e-df94-4486-8a04-edc42aee5097;M;51+;0
ed90c9e8-ec11-430d-9e89-8dbd41a76281;F;18-30;0
56f6c8cc-77d8-4a36-8375-aa900c0dda8a;M;51+;1
d410ed61-2839-4af0-acd7-f4fc0c0e0b05;F;51+;0
4110cad5-5a15-470a-a898-f89d19d7c2dd;F;18-30;1
8e30aa0d-e7ee-43e6-914b-b29a4e961604;F;51+;0
638f6e3f-4aa9-421c-90a6-d5a48aff3d22;M;18-30;1
718775ae-5345-410d-8e34-c3a1d567c7f8;F;51+;0
75f8e154-83dc-4617-98b9-9ac59ef55c0b;M;18-30;1
a9212883-12f6-4851-b814-0828458bdd68;F;18-30;1
3c51fc59-0301-4a0f-85e8-293baa665c43;M;31-50;1
5b72d1d0-fa33-4219-8b1a-e63a7655bd8e;F;51+;1
ee5067c1-624d-4acf-892b-ba5e6d53e113;M;18-30;0
2ad24dce-55e6-4299-afcd-23e695fe5fec;M;51+;0
38d9ed36-6160-4054-814e-07438cc3b526;M;51+;0
57a51551-1881-4a5d-a87a-a3331006ffa4;F;31-50;0
14678c9d-7b55-4edd-b6db-fa287fabc0d7;F;31-50;0
39a6f63d-5c9a-4d23-a7bf-7ec419a4a53d;M;18-30;1
ae3e6430-f099-4d6a-9fec-515a4a752e07;F;18-30;1
901f02f5-de13-424f-9f27-abc28e4ea18e;F;18-30;0
3ad3675c-55af-4da0-89a5-1fc0986b4adf;M;18-30;0
da953118-dd36-4a76-817d-1f92d4fe00e5;F;51+;1
33203038-966c-4473-8c60-adccf3fbdbb3;M;18-30;0
34123e2a-6058-4e0a-b89e-732523fdbffa;F;18-30;1
746ed424-5504-4b50-bf6f-3810d1cc8ac6;M;18-30;1
a7a97b41-edf6-41eb-ae89-4c2b4e6d5cc6;M;51+;0
4d920e3b-6afe-42fe-b4f0-339dd916842b;M;18-30;0
d3ef2daa-3a51-455f-bfa8-c9c4ae242317;M;18-30;0
385fc24c-8e0b-4271-bef7-9b3ba85f60aa;F;18-30;0
471b0b9e-c633-4520-934d-9451d72cc856;M;31-50;0
c12d3941-bdb8-4472-82fc-ac9a2ff9c89b;M;18-30;0
c93a71b9-8e6b-48fd-94c9-0c24efe1f2b4;F;31-50;0
